Stkcd,Trdynt,Yopnprc,Yclsprc,Ynshrtrd,Ysmvosd,Ysmvttl,Yretwd,Yretnd,Yarkettype
2678,2014,7.08,13.21,2052601742,2018430.21,12628760,0.884803,0.877652,4
2678,2015,13.04,17.21,2553204539,16408028.82,16452760,0.307453,0.3081,4
2678,2016,15.49,14.88,1726642847,14189952.35,14225280,-0.130774,-0.131319,4
2678,2017,14.88,11.23,561438282,10709218.07,11733797.87,-0.240905,-0.240591,4
2679,2012,13.81,17.33,824771540,601004.4,2403324.4,,,4
2679,2013,17.79,17.77,1064030502,616263.6,2464343.6,0.033423,0.031737,4
2679,2014,17.66,18.6,406239260,645048,2579448,0.052526,0.052054,4
2679,2015,18.7,27.89,924194199,3867785.2,3867785.2,0.503552,0.504301,4
2679,2016,27.8,39.84,1248416842,5525011.2,5525011.2,0.434104,0.431553,4
2679,2017,39.01,21.14,839729669,2931695.2,2931695.2,-0.467675,-0.46742,4
2680,2012,31.1,27.2,338295148,544000,2176000,,,4
2680,2013,27.25,26.18,397952544,591265.82,2094400,-0.029557,-0.030882,4
2680,2014,26.14,30.09,273470863,721928.88,2407200,0.156265,0.154316,4
2680,2015,30.02,47.8,593340132,2523123,20930445.12,1.704696,1.702559,4
2680,2016,47.79,17.3,541860549,2179281,16770453.54,-0.270988,-0.269874,4
2680,2017,17.38,14.38,1002876240,4717280.59,14001667.64,-0.151949,-0.151445,4
2681,2012,12.21,10.19,303307234,382125,1528500,,,4
2681,2013,10.45,48.93,1129335565,1834875,7339500,3.887053,3.821394,4
2681,2014,49.5,27.41,925017206,2055750,8223000,0.126976,0.126507,4
2681,2015,27.4,43.7,2653035768,9449682.89,26989897.86,1.875428,1.875228,4
2681,2016,43.23,12.93,2165099468,7734590.08,16125377.97,-0.406239,-0.40595,4
2681,2017,14.22,11.16,1119942268,6843226.16,16521334,-0.133512,-0.133024,4
2682,2012,9.8,11.24,416245037,449600,1798400,,,4
2682,2013,11.34,7.92,424801091,1108523.4,1647360,-0.064708,-0.066192,4
2682,2014,7.92,8.87,1782655465,1271453.09,1844960,0.130586,0.128788,4
2682,2015,8.87,18.27,3367732792,4782983.23,4907198.28,1.540631,1.257915,4
2682,2016,18,13.98,1258035505,3674315.52,3754933.33,-0.230701,-0.230706,4
2682,2017,13.99,11.23,1323629747,2162330.86,4210266.21,-0.192197,-0.191345,4
2683,2012,15.33,14.99,676248054,820852.4,3282210.4,,,4
2683,2013,15.1,31.28,414274157,3285982.24,6849068.8,1.110974,1.101401,4
2683,2014,31.07,24.58,321063635,2556502.78,5996536.75,-0.204265,-0.204604,4
2683,2015,24.81,12.75,440935934,6034947.94,7776224.94,0.308236,0.308991,4
2683,2016,12.79,8.88,2101729789,4225112.38,6229213.29,-0.29893,-0.299608,4
2683,2017,7.37,7.38,2678214,4233510.89,5176981.31,,,4
2684,2012,20.18,40.75,337412763,541975,2162847,,,4
2684,2013,40.8,14.29,287987740,687734.83,1516912.08,-0.295133,-0.294724,4
2684,2014,14.36,30.5,757495730,1568523.5,3237636,1.13436,1.13436,4
2684,2015,29.58,29.1,2853032346,5979578.58,8076251.04,1.099016,1.099016,4
2684,2016,28.98,32.58,1123903703,6794050.75,10708655.82,0.119588,0.119588,4
2684,2017,17.38,17.44,1425613,5629891.68,9895009.34,,,4
2685,2012,9.01,8,181567970,400000,1600000,,,4
2685,2013,8.05,8.67,454829462,862665,1734000,0.090216,0.09,4
2685,2014,8.67,13.8,734039125,1373100,2760000,0.59615,0.594579,4
2685,2015,13.75,10.37,4696934607,5807199.22,5807200,1.105239,1.10587,4
2685,2016,10.36,9.99,2025318301,5594400,6887534.14,-0.034219,-0.034233,4
2685,2017,9.48,10.23,798217259,5728799.49,10308675.26,0.026878,0.026527,4
2686,2012,19.19,21.93,483989452,497153.1,1988393.1,,,4
2686,2013,21.96,16.9,419341886,574684.5,2298484.5,0.164574,0.163703,4
2686,2014,16.9,12.61,692812017,857606.1,3430046.1,0.504189,0.501183,4
2686,2015,12.62,17.62,1844687145,4931421.29,7259528.1,1.104121,1.1023,4
2686,2016,17.8,14.82,1314062269,4198362.99,6107840.7,-0.155522,-0.155505,4
2686,2017,12.6,12.66,1008743,3618310.29,5609418.39,,,4
2687,2012,24.5,18.93,219457295,466624.5,1865930.1,,,4
2687,2013,19.03,9.21,616724115,530288.78,1815659.4,-0.002928,-0.000528,4
2687,2014,9.24,10.3,771152604,730607.33,2436650.4,0.376409,0.369164,4
2687,2015,10.31,17.34,1619532423,5518499.43,6153133.68,1.571533,1.554369,4
2687,2016,17.3,11.95,1555835360,3803118.12,4240481.4,-0.302903,-0.302191,4
2687,2017,12.04,7.04,1146655100,2248730.88,2498158.08,-0.398921,-0.398326,4
2688,2012,25.6,24.68,515937640,672036.4,2688145.6,,,4
2688,2013,24.88,27.54,581974424,1462906.62,2999656.8,0.140429,0.136143,4
2688,2014,27.47,14.45,687267969,1595924.6,3147788,0.060143,0.05846,4
2688,2015,14.45,23.31,1514381417,4886356.09,5077850.4,0.619772,0.620069,4
2688,2016,23.05,10.1,1830492161,5339048.92,6416425.52,0.092078,0.091806,4
2688,2017,10.17,6.26,1278578571,3334001.37,3976913.24,-0.369144,-0.365347,4
2689,2012,8,6.85,591220607,530871.58,2122670.75,,,4
2689,2013,6.88,7.55,1145870853,994048.65,3041461.8,0.490251,0.476642,4
2689,2014,7.59,9.2,1078830213,1570292.65,4817997.76,0.649037,0.623841,4
2689,2015,9.2,11.23,3913333734,10517763.05,10807241.44,1.220951,1.229783,4
2689,2016,11.23,7.09,2474277228,6679362,6780223.55,-0.368655,-0.368655,4
2689,2017,7.05,5.62,2281649764,5294501.33,5330369.34,-0.207334,-0.207334,4
2690,2012,15.8,24.35,318972262,1217500,4870000,,,4
2690,2013,24.45,40.09,332943575,4020826.55,10423400,1.160561,1.152649,4
2690,2014,39.97,35.6,310323496,3950196.4,12032800,0.162758,0.161886,4
2690,2015,35.4,40.35,855960542,13173450.33,27276600,1.271188,1.272472,4
2690,2016,39.55,21.16,940773629,6907578.61,14304160,-0.467869,-0.468154,4
2690,2017,21.22,19.27,808028733,6297604.4,13026520,-0.075083,-0.075142,4
2691,2012,8.55,15.15,1156209438,757484.85,3030000,,,4
2691,2013,15.16,10.16,789608502,615732.05,2032000,-0.325833,-0.326073,4
2691,2014,10.16,15.29,1107489421,1010512.58,3058000,0.508283,0.507382,4
2691,2015,15.15,23.76,1185454042,4712202.36,4752000,0.55482,0.554938,4
2691,2016,21.8,32.29,342103155,6418152.88,6458000,0.359475,0.359343,4
2691,2017,24.01,24.11,115008,4805903.15,4822000,,,4
2692,2012,15.3,14.64,380798009,663924,2654964,,,4
2692,2013,14.74,9.02,831181505,973491.03,2944398.6,0.132532,0.129508,4
2692,2014,9.02,11.72,811070384,1264890.79,3825759.6,0.313872,0.308204,4
2692,2015,11.2,19.9,1028115855,3797447.37,6495957,0.701733,0.702218,4
2692,2016,19.78,11.78,1722658542,5229784.03,8459759.88,0.314198,0.309849,4
2692,2017,11.74,9.68,892628603,5611197.87,6951653.28,-0.175709,-0.175722,4
2693,2012,28.7,18.92,333266311,567600,2270400,,,4
2693,2013,19.02,15.7,615165800,1399518.76,2826000,0.267038,0.263214,4
2693,2014,15.6,13.6,802572980,1818482.97,3672000,0.317911,0.312102,4
2693,2015,14.96,14.85,2201591110,5990739.78,6224904.68,0.646974,0.645221,4
2693,2016,14.89,10.78,1271205432,4348833.33,4365900,-0.274074,-0.274074,4
2693,2017,10.77,6.37,660232674,2569765.15,2579850,-0.409091,-0.409091,4
2694,2012,17.13,19.18,462150569,690480,2761920,,,4
2694,2013,19.22,12.74,560125899,798912.66,2201472,-0.176006,-0.176851,4
2694,2014,12.66,8.27,1610865121,1052048.2,2858112,0.307878,0.306672,4
2694,2015,9.1,16.8,2393514590,5092479,5806080,1.08435,1.073422,4
2694,2016,16.8,42.15,1202589462,12811212.2,14567040,1.510365,1.509583,4
2694,2017,41.99,21.81,152385189,10788276.41,13024862.21,-0.171812,-0.171815,4
2695,2012,27.11,25.58,137318166,792468.4,3168761.43,,,4
2695,2013,25.58,29.1,388771372,1103952.79,3604806.79,0.149618,0.146403,4
2695,2014,28.97,28.28,340893307,1214244.84,3581900.17,-0.018584,-0.019003,4
2695,2015,28.15,37.19,779527938,4211953.15,4710426.71,0.321158,0.322702,4
2695,2016,37.4,28.31,3723982381,12836352.13,14153786.29,2.060964,2.051385,4
2695,2017,28.31,16.98,3013570699,7699090.75,8489272.03,-0.399897,-0.399859,4
2696,2012,25.38,27.3,268359562,600600,2402400,,,4
2696,2013,27.06,22.18,492511349,882953.77,1951840,-0.174443,-0.176557,4
2696,2014,22.16,11.65,649039351,930942.34,2050400,0.060587,0.059513,4
2696,2015,11.76,24.97,998119335,2591126.99,4394720,1.156426,1.156223,4
2696,2016,22.47,22.9,842303151,2376327.37,4030400,-0.077632,-0.078895,4
2696,2017,22.9,18.48,292016205,3252480,4297259.75,-0.188755,-0.188646,4
2697,2012,19.19,17.81,443967288,890434.1,3562000,,,4
2697,2013,18.57,10.16,1616504785,1564583.61,4064000,0.163745,0.158338,4
2697,2014,10.14,8.22,3354801913,2531668.76,6576000,0.631538,0.628543,4
2697,2015,8.21,7.71,5780874129,5639141.26,10485600,0.604474,0.602555,4
2697,2016,7.75,8.08,5206159765,5909710.71,10988800,0.04799,0.04799,4
2697,2017,8.08,6.38,4020536995,5512340.54,8676800,-0.207953,-0.208045,4
2698,2012,18.99,14.65,358047698,600650,5874650,,,4
2698,2013,14.65,29.55,607708407,3113287.62,11849550,1.028571,1.023891,4
2698,2014,28.9,24.5,490387897,2619782.57,9824500,-0.166836,-0.166836,4
2698,2015,24.44,29.33,1674228882,15252528.71,19994261,1.042633,1.040041,4
2698,2016,26.4,15.57,1120815050,8105489.24,10614069,-0.467113,-0.466758,4
2698,2017,15.57,9.84,555138980,5228439.88,6707928,-0.364363,-0.36352,4
2699,2012,23,19.27,259916990,452845,1801745,,,4
2699,2013,19.32,31.8,551342191,1003290,2973300,0.70524,0.676181,4
2699,2014,31.8,26.68,541221931,1851858.8,5488076,0.848251,0.847358,4
2699,2015,26.69,51.1,1479356260,18369305.36,22790600,2.838992,2.834333,4
2699,2016,51,33.8,1244468894,12755678.17,17079754.52,-0.338552,-0.338552,4
2699,2017,34.3,18.11,1089884651,13362418.12,16472362.05,-0.026318,-0.028166,4
2700,2012,30.6,40.96,273753717,751124.48,3003924.48,,,4
2700,2013,41,33.08,441195087,1523691.26,3881633.66,0.296655,0.29585,4
2700,2014,32.9,20.59,1053260702,1969260.54,4832094.14,0.24918,0.248489,4
2700,2015,20.59,14.57,2003807281,4561770.55,6154759.64,0.27706,0.27761,4
2700,2016,14.48,12.49,1211971046,3910536.32,5276111.73,-0.139984,-0.139671,4
2700,2017,12.58,10.7,736315785,3350099.17,4519967.62,-0.140986,-0.140753,4
2701,2012,22.9,25.05,545061287,1920583.5,7682083.5,,,4
2701,2013,25.16,38.27,1254866634,5706822.4,11736260.9,0.572839,0.566866,4
2701,2014,38.17,20.47,1711640124,6634634.05,12555069.8,0.093497,0.095898,4
2701,2015,20.46,28.26,3265121378,17924583.24,27732781.44,1.243961,1.241133,4
2701,2016,28.35,8.64,4015600395,15551253.5,20349149.18,-0.251255,-0.250318,4
2701,2017,8.64,6.25,3168074708,11238658.57,14720160,-0.27662,-0.27662,4
2702,2012,28.9,26.36,68917075,466572,1863652,,,4
2702,2013,26.4,12.99,531638321,792390,1836786,-0.005611,-0.003794,4
2702,2014,13,17.19,397014669,1048590,2430666,0.332866,0.331024,4
2702,2015,17.14,27.5,3034098203,3377000,7777000,2.208591,2.205352,4
2702,2016,27.85,19.04,4075013668,3122560,5675443.2,-0.307636,-0.307636,4
2702,2017,19.02,5.27,2001096245,1691459.2,2670319.54,-0.529465,-0.529464,4
2703,2012,15.62,16.53,181829526,247950,3156301.92,,,4
2703,2013,16.57,19.78,401368418,296700,3776869.45,0.203223,0.201452,4
2703,2014,20.1,25.95,236893616,389250,5946283.04,0.317021,0.315976,4
2703,2015,26.03,33.6,384479349,3265448.36,7699233.53,0.297568,0.298651,4
2703,2016,33.39,30.82,2377038725,4269579.91,7062213.61,-0.079716,-0.079762,4
2703,2017,31.16,8.28,2063505385,3723507.17,4743277.79,-0.32619,-0.325114,4
2705,2014,12.6,14.74,1591689189,1120240,6515097.69,,,4
2705,2015,14.71,20.91,1639290440,2287101.21,9242245.09,0.43396,0.43555,4
2705,2016,20.73,16.91,889395292,2279805.25,9716512.38,0.067017,0.065662,4
2705,2017,16.89,12.29,822226072,2449775.75,9997150.17,-0.037198,-0.034477,4
2706,2014,22.92,43.97,523822669,947113.8,3889454.29,,,4
2706,2015,43.88,59,464596150,2119317.76,6800222,0.755592,0.752331,4
2706,2016,58.01,25.98,353865978,1920058.14,6723316.4,-0.110445,-0.110847,4
2706,2017,26.17,12.55,442705471,4574463.25,6579686.64,-0.017996,-0.018476,4
2707,2014,27.78,120.2,190438013,1751915,7114638,,,4
2707,2015,116,52.62,520210680,8647937.67,21970691.17,1.628976,1.628286,4
2707,2016,47.36,15.55,1197556175,5485652.4,13121123.9,-0.408277,-0.40802,4
2707,2017,15.73,10.89,1302559938,5063149.04,9257162.33,-0.29818,-0.298071,4
2708,2014,14.26,15.98,1020358153,742750.4,2970777.88,,,4
2708,2015,15.88,15.7,1851249794,2067770.84,6421193.24,1.174266,1.170839,4
2708,2016,15.71,12.81,3200951560,1791818.77,6013910.19,-0.182961,-0.182803,4
2708,2017,12.8,6.86,929291186,1570371.09,3220563.93,-0.462878,-0.462139,4
2709,2014,16.39,31.7,814201125,954328.5,3817098.44,,,4
2709,2015,31.8,82.9,846322637,4714988.57,10777484.3,1.620945,1.618927,4
2709,2016,81.03,42.17,2413449506,6876588.52,13706991.83,0.273297,0.273884,4
2709,2017,42.55,45.99,1693365487,8674455.13,15621310.21,0.095944,0.095328,4
2711,2014,21.95,42.97,856363042,1612556.68,6445929.7,,,4
2711,2015,43,35.02,1527939996,3843801.36,11557370.44,0.799608,0.797161,4
2711,2016,35.18,15,2090019179,3769798.62,9900660,-0.141939,-0.141947,4
2711,2017,14.94,10.76,3034041961,11249346.5,11363317.5,0.156588,0.157733,4
2712,2014,30.22,46.01,419358195,981387.69,3925550.61,,,4
2712,2015,46.1,128,238965047,3718692.61,11301057.15,1.788379,1.785264,4
2712,2016,127.11,28.6,500793812,2560124.94,8182051.88,-0.328886,-0.328516,4
2712,2017,28.55,23.1,605383745,3813331.88,7312624.17,-0.189247,-0.18986,4
2713,2014,25.2,37,495127253,1154774.4,4619097.61,,,4
2713,2015,37,32,684503448,1997223.62,7989790.46,0.740585,0.745946,4
2713,2016,31.25,25.65,602261679,1601079.1,6511459.03,-0.187048,-0.185938,4
2713,2017,25.66,23.69,415533381,1774290.79,6000663.88,-0.044919,-0.045224,4
2714,2014,28.88,44,456714732,2662000,10648000,,,4
2714,2015,43.21,47.07,982668614,6742843.59,24329217.24,1.140871,1.140932,4
2714,2016,47.07,23.28,1853632280,7148124.37,24065611.96,-0.004167,-0.003335,4
2714,2017,23.15,52.86,1764033082,30415489.23,61236378.34,1.325191,1.300301,4
2715,2014,12.19,23.59,793115282,542570,2170280,,,4
2715,2015,23.76,39.48,1249505637,2056676.69,3632160,0.67566,0.676134,4
2715,2016,38.6,35.59,710105634,1923800.54,3274280,-0.098531,-0.098531,4
2715,2017,36,28.98,144813654,2000107.41,2666160,-0.185726,-0.185726,4
2716,2014,17.22,24.6,1491620614,1406926.05,5627704.17,,,4
2716,2015,24.62,11.75,2312457836,3385187.93,5913664.74,0.05464,0.054878,4
2716,2016,11.75,23.14,8040172889,6469933.86,11646144.85,0.975236,0.973617,4
2716,2017,22.95,18.87,2994641125,5876653.36,10661307.94,-0.1823,-0.182368,4
2717,2014,26.78,24.71,459039501,1006117.07,4024468.28,,,4
2717,2015,26.28,43.9,1450318932,6693507.81,14299810.4,2.559759,2.556253,4
2717,2016,44,25.98,1745103039,4009544.79,10756704.12,-0.407567,-0.407426,4
2717,2017,26.1,26.15,837482266,5307839.97,10874351.98,0.011582,0.011355,4
2718,2014,33.62,70.56,230635121,924336,3640896,,,4
2718,2015,70.45,60.5,267085127,1261205.69,4994880,0.378094,0.378968,4
2718,2016,60.5,75.41,276576681,1537389.55,6608320.52,0.258454,0.254711,4
2718,2017,75.41,45.2,97974939,1176641.25,3960961.25,-0.39526,-0.39398,4
2719,2014,30.46,30.37,417929072,695473,2781892,,,4
2719,2015,30.37,57.75,360173532,1952034.66,6278704.8,0.903882,0.903885,4
2719,2016,56.79,50.52,877607223,1910826.35,5498453.37,-0.122716,-0.123051,4
2719,2017,50.52,28.04,243902476,1157427.27,3051793.99,-0.444158,-0.444062,4
2721,2014,12.66,22.87,905445293,956251.88,3825007.5,,,4
2721,2015,23.28,32.76,1758072157,7400553.52,21229659.36,3.305419,3.301705,4
2721,2016,32.77,16.68,1976137810,4276000.05,10809240.48,-0.489787,-0.489621,4
2721,2017,16.69,16,889846980,6385639.1,13355490.46,-0.038109,-0.038249,4
2722,2014,8.62,21.16,1275290455,710976,2837556,,,4
2722,2015,23.28,35.81,1019486869,1638008.49,5703424.21,0.69529,0.69518,4
2722,2016,35,48.01,1675128379,2196056.62,8424148.68,0.344126,0.3432,4
2722,2017,48.25,27.4,1429047364,2377904.29,4807783.25,-0.427167,-0.426578,4
2723,2014,16.06,26.16,850697991,610836,2442036,,,4
2723,2015,26.29,25.2,1031349901,1402568.12,4704840,0.936075,0.934251,4
2723,2016,25,25.25,960188386,1547825,4714175,0.003957,0.003968,4
2723,2017,25.12,20.94,389243239,2638021.2,3909498,-0.170693,-0.170693,4
2724,2014,10.66,23.96,353984777,1198000,9584000,,,4
2724,2015,23.7,27.96,1199629959,1708887.24,11184000,0.171548,0.174082,4
2724,2016,27.45,25.84,900603811,1631355.43,10336000,-0.074245,-0.074571,4
2724,2017,23.3,9.47,464850170,2551261.33,5682000,-0.448845,-0.448142,4
2725,2014,18.43,32.7,718605076,817500,3270000,,,4
2725,2015,32.7,26.1,855020479,1382256,4176000,0.29035,0.289297,4
2725,2016,25.45,22.55,377714230,1194248,3608000,-0.130069,-0.130268,4
2725,2017,20.51,14.24,604811446,974033.44,2278400,-0.364941,-0.36408,4
2726,2014,11.75,21.68,886199184,1183511.2,4731443.2,,,4
2726,2015,21.6,15.19,1846314485,1653046.43,6630131.2,0.408534,0.40821,4
2726,2016,15.23,17.43,1853092167,1890813.37,7759138.8,0.153477,0.152732,4
2726,2017,11.21,11.42,3929410,8529160.39,8634570.64,,,4
2727,2014,14.64,41.11,840330263,2676261,10700933,,,4
2727,2015,40.9,57.83,702685100,5549519.99,15053149,0.418579,0.421309,4
2727,2016,58.18,21.2,1275722609,4342909.89,11036720,-0.259396,-0.25817,4
2727,2017,21.66,20.1,607175526,5375890.52,11412173.2,-0.042714,-0.042453,4
2728,2014,18.21,41.99,209689726,1049750,4199000,,,4
2728,2015,46.19,28.98,613622795,1643455.8,5796000,0.384888,0.383901,4
2728,2016,29.05,26.83,474963200,1529578.3,5366000,-0.071928,-0.071946,4
2728,2017,26.69,18.08,754112745,2145689.2,3616000,-0.323597,-0.323332,4
2729,2014,14.28,36,179439402,600480,2400480,,,4
2729,2015,35.72,75.81,299026418,1340320.8,5055010.8,1.112812,1.111389,4
2729,2016,75.52,88.25,209195774,1560260,5884510,0.165412,0.165414,4
2729,2017,91,61.96,78668692,1399056.8,4131492.8,-0.296817,-0.296771,4
2730,2014,9.68,21.51,375659921,788771.7,3154871.7,,,4
2730,2015,21.35,49.14,474161020,2293363.8,7207363.8,1.292048,1.290656,4
2730,2016,47.9,20.5,1771842848,2104817,6614817,-0.079944,-0.080179,4
2730,2017,20.45,12.99,1250371745,1774436.6,4191535.26,-0.365399,-0.365122,4
2731,2014,15.73,29.47,201223583,1110429.6,4440539.6,,,4
2731,2015,29.39,32.55,824452075,1738821,4904634,0.106123,0.106549,4
2731,2016,32.24,30.23,723072031,1614886.6,4555056.4,-0.068691,-0.068817,4
2731,2017,30.22,18.29,207106877,1220728.03,2755937.2,-0.392717,-0.392326,4
2732,2014,13.38,23.68,108458274,931808,3726048,,,4
2732,2015,23.63,35.8,1037725176,2175632.41,5633130,0.518688,0.52027,4
2732,2016,35.8,38.12,965461326,2314219.84,5998182,0.075066,0.071788,4
2732,2017,27.55,27.6,944059,4294459.4,4342860,,,4
2733,2014,15.79,29.08,90004726,988720,3954880,,,4
2733,2015,29.13,30.61,1522644837,2883458.72,9366660,1.380415,1.375946,4
2733,2016,30.14,20.35,1991297075,2372468.77,7124803.76,-0.331433,-0.330284,4
2733,2017,20.37,17.33,1054225913,5323222.77,6067461.88,-0.140543,-0.141032,4
2734,2015,12.83,34.31,938259779,1115075,4460300,,,4
2734,2016,33.99,34.22,806935935,2684752.34,5636340.37,0.008101,0.006121,4
2734,2017,34.43,25.09,332687101,2107566.87,4132547.63,-0.257719,-0.256575,4
2735,2014,11.08,26.47,42524816,529400,2117600,,,4
2735,2015,26.47,52.9,658079045,1176231.5,4232000,1.001051,1.001587,4
2735,2016,52.85,49.04,303292117,1106587.6,3923200,-0.071291,-0.071418,4
2735,2017,49,32.1,229959215,1346675.25,2703587.19,-0.343355,-0.342985,4
2736,2014,7,10.16,847901,12192000,83312000,,,4
2736,2015,11.18,19.75,20432018818,43352427.5,161950000,0.957963,0.963583,4
2736,2016,19.97,15.55,4329455115,34133177.09,127510000,-0.184303,-0.182278,4
2736,2017,15.6,10.85,2524394188,88970000,88970000,-0.29159,-0.289389,4
2737,2014,43.84,57.86,182500,2111890,8447560,,,4
2737,2015,63.65,47.61,1041361096,5719066.69,13902120,0.649825,0.651746,4
2737,2016,47.6,33.69,622622334,4046951.42,9837480,-0.287116,-0.286074,4
2737,2017,33.68,30.82,371475092,3711259.74,8999440,-0.075948,-0.076284,4
2738,2014,9.08,11.99,39300,359700,1438800,,,4
2738,2015,13.19,35.5,1129142249,2040611,4423655,1.971627,1.973311,4
2738,2016,35.2,26.37,845269484,2368157.85,5074379.1,0.117795,0.117042,4
2738,2017,29.01,28.66,766192040,2987371.52,5515043.8,0.091792,0.090633,4
2739,2015,27.94,120,1270207309,14400000,140915396.9,,,4
2739,2016,121.02,54.07,1300186161,21952420,63494129.24,-0.548215,-0.54775,4
2739,2017,54.2,52.04,663266370,22005026.73,61110310.45,-0.034194,-0.033845,4
2740,2015,19.78,52.81,556614509,1320250,5281000,,,4
2740,2016,52.39,15.46,1525852071,1999907.92,5110873.54,-0.12032,-0.119674,4
2740,2017,15.48,9.15,406533427,1421371.64,3024870.17,-0.406552,-0.40621,4
2741,2015,16.25,32.98,1627306244,2968200,11872800,,,4
2741,2016,32.77,19.52,2552611629,2650191.36,7027200,-0.408126,-0.408126,4
2741,2017,19.68,15.18,634860671,2174408.05,5680793.15,-0.219435,-0.219775,4
2742,2015,24.44,44.92,771772846,1578389.08,6468480,,,4
2742,2016,45.99,23,609264475,1632024.92,4968000,-0.225956,-0.226402,4
2742,2017,23.4,21.67,2126566777,3088081.4,9361440,0.89462,0.89087,4
2743,2015,8.66,37.25,1021094326,1130165,4519915,,,4
2743,2016,37.1,15.68,1357721474,1741734.4,5205146.6,-0.156496,-0.156698,4
2743,2017,15.67,10.58,2227233265,2157906.11,3567691.11,-0.323429,-0.323323,4
2745,2015,25.8,40.93,932488679,1821385,18193385,,,4
2745,2016,40.4,36.49,254103426,2718494.05,19278685.73,-0.105084,-0.105546,4
2745,2017,40,45.5,550370418,7385911.17,24038920.27,0.252775,0.251576,4
2746,2015,6.97,37.6,1279086097,1496480,5991560,,,4
2746,2016,37.6,49.25,934050697,2775237.5,8955629.9,0.313361,0.3125,4
2746,2017,49.53,23.46,615977288,1919971.12,4265971.12,-0.520622,-0.519594,4
2747,2015,8.16,71.18,615850765,2135400,8645949.88,,,4
2747,2016,70,32.62,530556469,1957200,8996345.97,-0.076906,-0.077831,4
2747,2017,32.61,11.12,1736517733,3138413.22,9297329.75,0.028091,0.028817,4
2748,2015,18.46,41.41,730215034,1242300,4969200,,,4
2748,2016,41.5,20.13,1342450066,1487028.26,4831200,-0.02514,-0.025839,4
2748,2017,20.23,15.08,1162107726,1230681.77,3619200,-0.244987,-0.243418,4
2749,2015,35.53,100.2,339901208,1503000,7515000,,,4
2749,2016,99.15,85.75,287005292,1607812.5,6431250,-0.132634,-0.134232,4
2749,2017,85.92,64.48,181608686,1209000,4836000,-0.214814,-0.213061,4
2750,2015,28,43.03,824884474,2162257.5,8616757.5,,,4
2750,2016,43.05,16.63,730033904,3741750,6660315,-0.224375,-0.224727,4
2750,2017,16.42,9.55,527169664,2148750,3824775,-0.419007,-0.416717,4
2751,2015,13.84,107.4,688617527,3771888,15087552,,,4
2751,2016,107.41,46.44,1336450759,3527118,6523891.2,-0.56716,-0.567039,4
2751,2017,46.6,38.99,579546271,2912857.12,5569526.55,-0.15984,-0.159884,4
2752,2015,7.58,35,1595962735,2100000,14700000,,,4
2752,2016,35,17.27,943336834,2125391.8,10880100,-0.256922,-0.257,4
2752,2017,17.27,10.83,853975165,1731490.78,9023345.02,-0.182297,-0.181876,4
2753,2015,17.9,48.85,482814812,1206595,4821495,,,4
2753,2016,48,31.67,582309556,1802814.75,4688743.5,-0.022838,-0.023849,4
2753,2017,31.85,20,1086392648,1696500,4441500,-0.049566,-0.050174,4
2755,2015,8.99,43.69,625819182,1107104.6,4427544.6,,,4
2755,2016,42.77,40.35,784096977,1417899,4089069,-0.075477,-0.075647,4
2755,2017,40.35,27.71,532183660,973729.4,2808131.4,-0.313007,-0.312962,4
2756,2015,26.09,54,744459287,2700000,10800000,,,4
2756,2016,53.96,29.48,678381842,4064039.1,10612800,-0.012816,-0.01363,4
2756,2017,29.48,26.85,167452227,3757131.13,9666000,-0.084741,-0.084803,4
2757,2015,17.08,54.4,523480373,1487296,5948096,,,4
2757,2016,54,41.03,517431086,1503113.54,4486220.2,-0.24394,-0.243934,4
2757,2017,41.04,34.87,185796294,1337491.16,3871825.32,-0.147706,-0.147697,4
2758,2015,21.65,89.5,257823758,1253000,5012000,,,4
2758,2016,87.48,29.64,496556462,2353949.52,4149600,-0.168765,-0.168715,4
2758,2017,29.72,10.31,424806408,1279607.94,2165100,-0.475712,-0.474528,4
2759,2015,15.86,47.18,508032698,1132320,4529280,,,4
2759,2016,45.9,24.93,965483813,2008111.5,11272846.98,0.325003,0.323548,4
2759,2017,24.91,17.69,634924680,2076177.95,7999063.9,-0.289621,-0.28921,4
2760,2015,10.97,49.5,471062393,1089000,4356000,,,4
2760,2016,49.98,39.19,638111187,1780379.79,3448720,-0.205631,-0.205758,4
2760,2017,39.26,43.9,395753347,2007366.61,3863200,0.121438,0.121204,4
2761,2015,9.52,42.52,751744477,1275600,5102400,,,4
2761,2016,42.8,40.86,727061671,2252361.86,4903200,-0.037983,-0.038053,4
2761,2017,40.86,35.35,486054317,1985274.63,4242000,-0.134299,-0.134288,4
2762,2015,31.2,75.58,177798447,2248505,8994020,,,4
2762,2016,74,38.62,576131339,1953199.93,7812826,-0.129202,-0.129214,4
2762,2017,38.23,16.35,1091091964,1137190.32,3331803,-0.574966,-0.574055,4
2763,2015,17.14,45.15,854444829,2438100,9752400,,,4
2763,2016,45.17,34.15,607782099,2209505,7376400,-0.236289,-0.236988,4
2763,2017,34.15,13.69,278637340,1594337.4,5322672,-0.268366,-0.266706,4
2765,2015,9.69,30.54,1337187206,1588080,6352320,,,4
2765,2016,30.21,28,832767386,2000517.99,5976824,-0.073822,-0.074984,4
2765,2017,28.2,8.67,675155293,1405516.9,3718406.94,-0.378187,-0.377143,4
2766,2015,9.94,49.55,1060562010,2269390,9068110.86,,,4
